"index","code","lc","product_name_de","product_name_el","product_name_en","product_name_es","product_name_fi","product_name_fr","product_name_id","product_name_it","product_name_lt","product_name_lv","product_name_nb","product_name_nl","product_name_pl","product_name_ro","product_name_sl","product_name_sv","generic_name_de","generic_name_en","generic_name_es","generic_name_fr","generic_name_sv","quantity","serving_size","packaging","packaging_tags","brands","brands_tags","brand_owner","categories","categories_tags","labels","labels_tags","countries","countries_tags","stores","stores_tags","obsolete","obsolete_since_date","origins","origins_tags","origin_en","origin_fr","manufacturing_places","manufacturing_places_tags","emb_codes","emb_codes_tags","ingredients_text_de","ingredients_text_en","ingredients_text_es","ingredients_text_fi","ingredients_text_fr","ingredients_text_id","ingredients_text_it","ingredients_text_lt","ingredients_text_lv","ingredients_text_nb","ingredients_text_nl","ingredients_text_pl","ingredients_text_ro","ingredients_text_sv","allergens","allergens_tags","traces","traces_tags","no_nutrition_data","nutrition_data_per","nutrition_data_prepared_per","energy-kj_value","energy-kj_unit","energy-kcal_value","energy-kcal_unit","fat_value","fat_unit","saturated-fat_value","saturated-fat_unit","carbohydrates_value","carbohydrates_unit","sugars_value","sugars_unit","fiber_value","fiber_unit","proteins_value","proteins_unit","salt_value","salt_unit","sodium_value","sodium_unit","alcohol_value","alcohol_unit","energy_value","energy_unit","energy-from-fat_value","energy-from-fat_unit","monounsaturated-fat_value","monounsaturated-fat_unit","polyunsaturated-fat_value","polyunsaturated-fat_unit","omega-3-fat_value","omega-3-fat_unit","omega-6-fat_value","omega-6-fat_unit","omega-9-fat_value","omega-9-fat_unit","trans-fat_value","trans-fat_unit","cholesterol_value","cholesterol_unit","soluble-fiber_value","soluble-fiber_unit","insoluble-fiber_value","insoluble-fiber_unit","vitamin-a_value","vitamin-a_unit","vitamin-d_value","vitamin-d_unit","vitamin-e_value","vitamin-e_unit","vitamin-k_value","vitamin-k_unit","vitamin-c_value","vitamin-c_unit","vitamin-b1_value","vitamin-b1_unit","vitamin-b2_value","vitamin-b2_unit","vitamin-pp_value","vitamin-pp_unit","vitamin-b6_value","vitamin-b6_unit","vitamin-b9_value","vitamin-b9_unit","folates_value","folates_unit","vitamin-b12_value","vitamin-b12_unit","pantothenic-acid_value","pantothenic-acid_unit","potassium_value","potassium_unit","calcium_value","calcium_unit","phosphorus_value","phosphorus_unit","iron_value","iron_unit","magnesium_value","magnesium_unit","zinc_value","zinc_unit","copper_value","copper_unit","manganese_value","manganese_unit","selenium_value","selenium_unit","fruits-vegetables-nuts_value","fruits-vegetables-nuts_unit","phylloquinone_value","phylloquinone_unit","link","off:food_groups","off:food_groups_tags","off:nova_groups","off:nova_groups_tags","off:nutriscore_grade","off:nutriscore_score","off:ecoscore_grade","off:ecoscore_score","off:ecoscore_data.missing_key_data","off:ecoscore_data.agribalyse.code","off:ecoscore_data.adjustments.origins_of_ingredients.value","off:ecoscore_data.adjustments.packaging.value","off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials","off:ecoscore_data.adjustments.production_system.value","off:ecoscore_data.adjustments.threatened_species.value","sources_fields:org-database-usda:available_date","sources_fields:org-database-usda:fdc_category","sources_fields:org-database-usda:fdc_data_source","sources_fields:org-database-usda:fdc_id","sources_fields:org-database-usda:modified_date","sources_fields:org-database-usda:publication_date","data_sources"
"494","4311532004555","de","Hass Avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1 Stück","null","Unverpackt","de:unverpackt","Edeka","edeka","null","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Früchte, Tropische Früchte, Avocados","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:tropical-fruits,en:avocados","null","null","Deutschland","en:germany","Marktkauf","marktkauf","0","null","null","null","null","null","Peru","peru","null","null","Avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","698.7","kj","167","kcal","15.4","g","2.1","g","8.6","g","0.6","g","6.8","g","2","g","8","g","3.2","g","","null","698.7","kj","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","en:fruits","en:fruits-and-vegetables,en:fruits","1","en:1-unprocessed-or-minimally-processed-foods","c","3","c","52","1","13004","-5","-15","1","0","","null","null","null","","null","null","App - smoothie-openfoodfacts, Apps"
"495","4337185871061","fr","null","null","null","null","null","Avocado öl","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Suisse","en:switzerland","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","828","kcal","92","g","17","g","0","g","0","g","0","g","0","g","0","g","0","g","","null","828","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"496","8025916500323","it","null","null","null","null","null","null","null","Avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Todis","todis","null","null","null","null","null","Italia","en:italy","Todis","todis","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"497","4058094300564","en","null","null","Hummus Ceci e avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","null","null","Noa","noa","null","null","null","null","null","Italy","en:italy","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","233","kcal","17.8","g","1.7","g","10.3","g","1.8","g","","null","5.3","g","1.5","g","0.6","g","","null","233","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","null","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Waistline, Apps"
"498","8018699026500","it","null","null","null","null","null","null","null","Mango avocado passion fruit","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Probios","probios","null","Cibi e bevande a base vegetale","en:plant-based-foods-and-beverages","Prodotto in Italia","en:made-in-italy","Italia","en:italy","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","129","kcal","0.5","g","0.1","g","29","g","26","g","","null","0.7","g","0","g","0","g","","null","129","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","c","6","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"499","7318690104346","en","null","null","Avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","ICA","ica","null","null","null","null","null","Sweden","en:sweden","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","144","kcal","14","g","3.6","g","0.5","g","0.5","g","6.1","g","1.7","g","0.3","g","0.12","g","","null","144","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Waistline, Apps"
"500","0202643307991","en","null","null","Turkey Avocado Wrap","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","216.3742690059","kcal","11.1111111111","g","2.9239766082","g","16.3742690058","g","2.3391812865","g","2.3391812865","g","11.6959064327","g","1.1111111111","g","0.4444444444","g","","null","216.3742690059","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"501","5060005533502","en","null","null","Surimi & avocado crunch roll","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","216.3","kcal","10.1","g","1.1","g","28.2","g","5.5","g","","null","3.8","g","24.9","g","9.96","g","","null","216.3","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"502","5055540054391","en","null","null","Medium Ripe & ready Avocado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","80.0g","null","null","Ocado","ocado","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","198","kcal","20","g","4.0999999046","g","1.8999999762","g","0.5","g","3.4000000954","g","1.8999999762","g","","null","","null","","null","198","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","null"
"503","0057316172105","fr","null","null","null","null","null","avocado oil","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Canada","en:canada","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","533.3333333333","kcal","60","g","6.6666666667","g","0","g","0","g","0","g","0","g","0","g","0","g","","null","533.3333333333","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"504","0639277386724","en","null","null","Avocado Oil","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","928.5714285714","kcal","100","g","7.1428571429","g","0","g","0","g","","null","0","g","0","g","0","g","","null","928.5714285714","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","","","null","null","null","null","","unknown","null","","unknown","","1","","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
